"protocol","weekday","timeofday","pdu_size","dest_tcp","dest_udp","flag_tcp","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_timed","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_count","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_tsize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_asize","exp(subject(org.jnetpcap.protocol.network.Ip4.destination)).enc_rateps","attack"
"Icmp","2","70982","98","-1","-1","-1","1002114000","179","17542","98.0","0.7396694214876033","false"
"Icmp","2","70982","98","-1","-1","-1","1002119000","179","17542","98.0","0.7396694214876033","false"
"Icmp","2","70982","98","-1","-1","-1","1002121000","180","17640","98.0","0.743801652892562","false"
"Icmp","2","70982","98","-1","-1","-1","1002117000","180","17640","98.0","0.743801652892562","false"
"Icmp","2","70982","98","-1","-1","-1","1002112000","181","17738","98.0","0.7479338842975206","false"
"Icmp","2","70982","98","-1","-1","-1","1002117000","181","17738","98.0","0.7479338842975206","false"
"Icmp","2","70982","98","-1","-1","-1","1002007000","182","17836","98.0","0.7520661157024794","false"
"Icmp","2","70982","98","-1","-1","-1","1002001000","182","17836","98.0","0.7520661157024794","false"
"Udp","2","70982","342","-1","67","-1","7868157000","15","4530","302.0","0.06818181818181818","false"
"Icmp","2","70991","98","-1","-1","-1","1002107000","183","17934","98.0","0.7261904761904762","false"
"Icmp","2","70991","98","-1","-1","-1","1002104000","183","17934","98.0","0.7261904761904762","false"
"Icmp","2","70991","98","-1","-1","-1","1002000000","184","18032","98.0","0.7301587301587301","false"
"Icmp","2","70991","98","-1","-1","-1","1002006000","184","18032","98.0","0.7301587301587301","false"
"Icmp","2","70991","98","-1","-1","-1","1001248000","185","18130","98.0","0.7341269841269841","false"
"Icmp","2","70991","98","-1","-1","-1","1001254000","185","18130","98.0","0.7341269841269841","false"
"Icmp","2","70992","98","-1","-1","-1","1001992000","186","18228","98.0","0.7380952380952381","false"
"Icmp","2","70992","98","-1","-1","-1","1001980000","186","18228","98.0","0.7380952380952381","false"
"Icmp","2","70992","98","-1","-1","-1","1001996000","187","18326","98.0","0.7420634920634921","false"
"Icmp","2","70992","98","-1","-1","-1","1001991000","187","18326","98.0","0.7420634920634921","false"
"Icmp","2","70992","98","-1","-1","-1","1001103000","188","18424","98.0","0.746031746031746","false"
"Icmp","2","70992","98","-1","-1","-1","1001110000","188","18424","98.0","0.746031746031746","false"
"Icmp","2","70992","98","-1","-1","-1","1001124000","189","18522","98.0","0.75","false"
"Icmp","2","70992","98","-1","-1","-1","1001113000","189","18522","98.0","0.75","false"
"Icmp","2","70992","98","-1","-1","-1","1002040000","190","18620","98.0","0.753968253968254","false"
"Icmp","2","70992","98","-1","-1","-1","1002043000","190","18620","98.0","0.753968253968254","false"
"Icmp","2","70992","98","-1","-1","-1","1001079000","191","18718","98.0","0.7579365079365079","false"
"Icmp","2","70992","98","-1","-1","-1","1001089000","191","18718","98.0","0.7579365079365079","false"
"Icmp","2","70992","98","-1","-1","-1","1000999000","192","18816","98.0","0.7619047619047619","false"
"Icmp","2","70992","98","-1","-1","-1","1000992000","192","18816","98.0","0.7619047619047619","false"
"Icmp","2","71001","98","-1","-1","-1","1001228000","193","18914","98.0","0.7366412213740458","false"
"Icmp","2","71001","98","-1","-1","-1","1001226000","193","18914","98.0","0.7366412213740458","false"
"Icmp","2","71001","98","-1","-1","-1","1000996000","194","19012","98.0","0.7404580152671756","false"
"Icmp","2","71001","98","-1","-1","-1","1000996000","194","19012","98.0","0.7404580152671756","false"
"Icmp","2","71001","98","-1","-1","-1","1001134000","195","19110","98.0","0.7442748091603053","false"
"Icmp","2","71001","98","-1","-1","-1","1001142000","195","19110","98.0","0.7442748091603053","false"
"Icmp","2","71001","98","-1","-1","-1","1001988000","196","19208","98.0","0.7480916030534351","false"
"Icmp","2","71001","98","-1","-1","-1","1001995000","196","19208","98.0","0.7480916030534351","false"
"Udp","2","71001","92","-1","137","-1","18087302000","72","8924","123.0","0.32286995515695066","false"
"Icmp","2","71001","98","-1","-1","-1","1001152000","197","19306","98.0","0.7519083969465649","false"
"Icmp","2","71001","98","-1","-1","-1","1001159000","197","19306","98.0","0.7519083969465649","false"
"Udp","2","71002","92","-1","137","-1","748964000","73","9016","123.0","0.3273542600896861","false"
"Icmp","2","71002","98","-1","-1","-1","1000989000","198","19404","98.0","0.7557251908396947","false"
"Icmp","2","71002","98","-1","-1","-1","1000965000","198","19404","98.0","0.7557251908396947","false"
"Udp","2","71002","92","-1","137","-1","750109000","74","9108","123.0","0.33183856502242154","false"
"Icmp","2","71002","98","-1","-1","-1","1002081000","199","19502","98.0","0.7595419847328244","false"
"Icmp","2","71002","98","-1","-1","-1","1002092000","199","19502","98.0","0.7595419847328244","false"
"Icmp","2","71002","98","-1","-1","-1","1000987000","200","19600","98.0","0.7633587786259542","false"
"Icmp","2","71002","98","-1","-1","-1","1000988000","200","19600","98.0","0.7633587786259542","false"
"Icmp","2","71002","98","-1","-1","-1","1001134000","201","19698","98.0","0.767175572519084","false"
"Icmp","2","71002","98","-1","-1","-1","1001134000","201","19698","98.0","0.767175572519084","false"
"Icmp","2","71002","98","-1","-1","-1","1002149000","202","19796","98.0","0.7709923664122137","false"
"Icmp","2","71002","98","-1","-1","-1","1002167000","202","19796","98.0","0.7709923664122137","false"
"Udp","2","71011","251","-1","138","-1","60001050000","3","745","248.0","0.02702702702702703","false"
"Icmp","2","71011","98","-1","-1","-1","1000953000","203","19894","98.0","0.7463235294117647","false"
"Icmp","2","71011","98","-1","-1","-1","1000926000","203","19894","98.0","0.7463235294117647","false"
"Icmp","2","71011","98","-1","-1","-1","1002346000","204","19992","98.0","0.75","false"
"Icmp","2","71011","98","-1","-1","-1","1002357000","204","19992","98.0","0.75","false"
"Udp","2","71011","242","-1","17500","-1","22141940000","16","4772","298.0","0.0642570281124498","false"
"Udp","2","71011","242","-1","17500","-1","30010121000","51","8132","159.0","0.20481927710843373","false"
"Icmp","2","71011","98","-1","-1","-1","1001774000","205","20090","98.0","0.7536764705882353","false"
"Icmp","2","71011","98","-1","-1","-1","1001761000","205","20090","98.0","0.7536764705882353","false"
"Icmp","2","71011","98","-1","-1","-1","1002117000","206","20188","98.0","0.7573529411764706","false"
"Icmp","2","71012","98","-1","-1","-1","1002122000","206","20188","98.0","0.7573529411764706","false"
"Icmp","2","71012","98","-1","-1","-1","1002159000","207","20286","98.0","0.7610294117647058","false"
"Icmp","2","71012","98","-1","-1","-1","1002087000","208","20384","98.0","0.7647058823529411","false"
"Icmp","2","71012","98","-1","-1","-1","1002087000","208","20384","98.0","0.7647058823529411","false"
"Icmp","2","71012","98","-1","-1","-1","1002087000","208","20384","98.0","0.7647058823529411","false"
"Icmp","2","71012","98","-1","-1","-1","1002116000","209","20482","98.0","0.7683823529411765","false"
"Icmp","2","71012","98","-1","-1","-1","1002112000","209","20482","98.0","0.7683823529411765","false"
"Icmp","2","71012","98","-1","-1","-1","1001996000","210","20580","98.0","0.7720588235294118","false"
"Icmp","2","71012","98","-1","-1","-1","1002000000","210","20580","98.0","0.7720588235294118","false"
"Icmp","2","71012","98","-1","-1","-1","1002119000","211","20678","98.0","0.7757352941176471","false"
"Icmp","2","71012","98","-1","-1","-1","1002114000","211","20678","98.0","0.7757352941176471","false"
"Icmp","2","71012","98","-1","-1","-1","1002832000","212","20776","98.0","0.7794117647058824","false"
"Icmp","2","71012","98","-1","-1","-1","1002818000","212","20776","98.0","0.7794117647058824","false"
"Icmp","2","71021","98","-1","-1","-1","1002451000","213","20874","98.0","0.7553191489361702","false"
"Icmp","2","71021","98","-1","-1","-1","1002466000","213","20874","98.0","0.7553191489361702","false"
"Icmp","2","71021","98","-1","-1","-1","1001950000","214","20972","98.0","0.7588652482269503","false"
"Icmp","2","71021","98","-1","-1","-1","1001967000","214","20972","98.0","0.7588652482269503","false"
"Icmp","2","71021","98","-1","-1","-1","1000991000","215","21070","98.0","0.7624113475177305","false"
"Icmp","2","71021","98","-1","-1","-1","1000977000","215","21070","98.0","0.7624113475177305","false"
"Udp","2","71021","175","-1","1900","-1","47286070000","60","10352","172.0","0.21505376344086022","false"
"Icmp","2","71021","98","-1","-1","-1","1000972000","216","21168","98.0","0.7659574468085106","false"
"Icmp","2","71021","98","-1","-1","-1","1000960000","216","21168","98.0","0.7659574468085106","false"
"Icmp","2","71022","98","-1","-1","-1","1002180000","217","21266","98.0","0.7695035460992907","false"
"Icmp","2","71022","98","-1","-1","-1","1001079000","218","21364","98.0","0.7730496453900709","false"
"Icmp","2","71022","98","-1","-1","-1","1001075000","218","21364","98.0","0.7730496453900709","false"
"Icmp","2","71022","98","-1","-1","-1","1001079000","218","21364","98.0","0.7730496453900709","false"
"Udp","2","71022","175","-1","1900","-1","3000188000","61","10527","172.0","0.21785714285714286","false"
"Icmp","2","71022","98","-1","-1","-1","1000998000","219","21462","98.0","0.776595744680851","false"
"Icmp","2","71022","98","-1","-1","-1","1001000000","219","21462","98.0","0.776595744680851","false"
"Icmp","2","71022","98","-1","-1","-1","1001089000","220","21560","98.0","0.7801418439716312","false"
"Icmp","2","71022","98","-1","-1","-1","1001065000","220","21560","98.0","0.7801418439716312","false"
"Icmp","2","71022","98","-1","-1","-1","1001157000","221","21658","98.0","0.7836879432624113","false"
"Icmp","2","71022","98","-1","-1","-1","1001180000","221","21658","98.0","0.7836879432624113","false"
"Udp","2","71022","175","-1","1900","-1","3000028000","62","10702","172.0","0.22142857142857142","false"
"Icmp","2","71022","98","-1","-1","-1","1000994000","222","21756","98.0","0.7872340425531915","false"
"Icmp","2","71022","98","-1","-1","-1","1001000000","222","21756","98.0","0.7872340425531915","false"
"Icmp","2","71031","98","-1","-1","-1","1002115000","223","21854","98.0","0.7636986301369864","false"
"Icmp","2","71031","98","-1","-1","-1","1002101000","223","21854","98.0","0.7636986301369864","false"
"Icmp","2","71031","98","-1","-1","-1","1001126000","224","21952","98.0","0.7671232876712328","false"
"Icmp","2","71031","98","-1","-1","-1","1001132000","224","21952","98.0","0.7671232876712328","false"
"Udp","2","71031","175","-1","1900","-1","3002537000","63","10877","172.0","0.2179930795847751","false"
"Icmp","2","71031","98","-1","-1","-1","1000995000","225","22050","98.0","0.7705479452054794","false"
"Icmp","2","71031","98","-1","-1","-1","1000995000","225","22050","98.0","0.7705479452054794","false"
"Icmp","2","71031","98","-1","-1","-1","1002085000","226","22148","98.0","0.773972602739726","false"
"Icmp","2","71031","98","-1","-1","-1","1002081000","226","22148","98.0","0.773972602739726","false"
"Icmp","2","71031","98","-1","-1","-1","1001147000","227","22246","98.0","0.7773972602739726","false"
"Icmp","2","71032","98","-1","-1","-1","1001147000","227","22246","98.0","0.7773972602739726","false"
"Udp","2","71032","175","-1","1900","-1","2999592000","64","11052","172.0","0.22145328719723184","false"
"Icmp","2","71032","98","-1","-1","-1","1000985000","228","22344","98.0","0.7808219178082192","false"
"Icmp","2","71032","98","-1","-1","-1","1000994000","228","22344","98.0","0.7808219178082192","false"
"Icmp","2","71032","98","-1","-1","-1","1002142000","229","22442","98.0","0.7842465753424658","false"
"Icmp","2","71032","98","-1","-1","-1","1002129000","229","22442","98.0","0.7842465753424658","false"
"Udp","2","71032","248","-1","138","-1","31605553000","75","9356","124.0","0.2964426877470356","false"
"Icmp","2","71032","98","-1","-1","-1","1001969000","230","22540","98.0","0.7876712328767124","false"
"Icmp","2","71032","98","-1","-1","-1","1001982000","230","22540","98.0","0.7876712328767124","false"
"Udp","2","71032","175","-1","1900","-1","3000008000","65","11227","172.0","0.22413793103448276","false"
"Icmp","2","71032","98","-1","-1","-1","1002112000","231","22638","98.0","0.791095890410959","false"
"Icmp","2","71032","98","-1","-1","-1","1002112000","231","22638","98.0","0.791095890410959","false"
"Udp","2","71032","251","-1","138","-1","27061124000","52","8383","161.0","0.1925925925925926","false"
"Icmp","2","71032","98","-1","-1","-1","1002130000","232","22736","98.0","0.7945205479452054","false"
"Icmp","2","71032","98","-1","-1","-1","1002135000","232","22736","98.0","0.7945205479452054","false"
"Icmp","2","71041","98","-1","-1","-1","1002099000","233","22834","98.0","0.7715231788079471","false"
"Icmp","2","71041","98","-1","-1","-1","1002087000","233","22834","98.0","0.7715231788079471","false"
"Icmp","2","71041","98","-1","-1","-1","1001984000","234","22932","98.0","0.7748344370860927","false"
"Icmp","2","71041","98","-1","-1","-1","1001976000","234","22932","98.0","0.7748344370860927","false"
"Udp","2","71041","242","-1","17500","-1","30010136000","17","5014","294.0","0.06093189964157706","false"
"Udp","2","71041","242","-1","17500","-1","2948819000","53","8625","162.0","0.18996415770609318","false"
"Icmp","2","71041","98","-1","-1","-1","1001276000","235","23030","98.0","0.7781456953642384","false"
"Icmp","2","71041","98","-1","-1","-1","1001287000","235","23030","98.0","0.7781456953642384","false"
"Icmp","2","71041","98","-1","-1","-1","1001863000","236","23128","98.0","0.7814569536423841","false"
"Icmp","2","71042","98","-1","-1","-1","1001865000","236","23128","98.0","0.7814569536423841","false"
"Icmp","2","71042","98","-1","-1","-1","1001117000","237","23226","98.0","0.7847682119205298","false"
"Icmp","2","71042","98","-1","-1","-1","1001988000","238","23324","98.0","0.7880794701986755","false"
"Icmp","2","71042","98","-1","-1","-1","1001115000","239","23422","98.0","0.7913907284768212","false"
"Icmp","2","71042","98","-1","-1","-1","1001988000","238","23324","98.0","0.7880794701986755","false"
"Icmp","2","71042","98","-1","-1","-1","1001115000","239","23422","98.0","0.7913907284768212","false"
"Icmp","2","71042","98","-1","-1","-1","1001116000","239","23422","98.0","0.7913907284768212","false"
"Icmp","2","71042","98","-1","-1","-1","1001114000","240","23520","98.0","0.7947019867549668","false"
"Icmp","2","71042","98","-1","-1","-1","1001120000","240","23520","98.0","0.7947019867549668","false"
"Icmp","2","71042","98","-1","-1","-1","1002063000","241","23618","98.0","0.7980132450331126","false"
"Icmp","2","71042","98","-1","-1","-1","1002056000","241","23618","98.0","0.7980132450331126","false"
"Icmp","2","71042","98","-1","-1","-1","1001088000","242","23716","98.0","0.8013245033112583","false"
"Icmp","2","71042","98","-1","-1","-1","1001092000","242","23716","98.0","0.8013245033112583","false"
"Icmp","2","71051","98","-1","-1","-1","1000956000","243","23814","98.0","0.7788461538461539","false"
"Icmp","2","71051","98","-1","-1","-1","1000945000","243","23814","98.0","0.7788461538461539","false"
"Icmp","2","71051","98","-1","-1","-1","1002119000","244","23912","98.0","0.782051282051282","false"
"Icmp","2","71051","98","-1","-1","-1","1002129000","244","23912","98.0","0.782051282051282","false"
"Icmp","2","71051","98","-1","-1","-1","1001119000","245","24010","98.0","0.7852564102564102","false"
"Icmp","2","71051","98","-1","-1","-1","1001156000","245","24010","98.0","0.7852564102564102","false"
"Icmp","2","71051","98","-1","-1","-1","1001123000","246","24108","98.0","0.7884615384615384","false"
"Icmp","2","71051","98","-1","-1","-1","1001094000","246","24108","98.0","0.7884615384615384","false"
"Icmp","2","71052","98","-1","-1","-1","1002126000","247","24206","98.0","0.7916666666666666","false"
"Icmp","2","71052","98","-1","-1","-1","1002123000","247","24206","98.0","0.7916666666666666","false"
"Icmp","2","71052","98","-1","-1","-1","1000998000","248","24304","98.0","0.7948717948717948","false"
"Icmp","2","71052","98","-1","-1","-1","1000993000","248","24304","98.0","0.7948717948717948","false"
"Icmp","2","71052","98","-1","-1","-1","1001124000","249","24402","98.0","0.7980769230769231","false"
"Icmp","2","71052","98","-1","-1","-1","1001125000","249","24402","98.0","0.7980769230769231","false"
"Icmp","2","71052","98","-1","-1","-1","1002104000","250","24500","98.0","0.8012820512820513","false"
"Icmp","2","71052","98","-1","-1","-1","1002104000","250","24500","98.0","0.8012820512820513","false"
"Udp","2","71052","92","-1","137","-1","21157381000","76","9448","124.0","0.2783882783882784","false"
"Icmp","2","71052","98","-1","-1","-1","1000865000","251","24598","98.0","0.8044871794871795","false"
"Icmp","2","71052","98","-1","-1","-1","1000867000","251","24598","98.0","0.8044871794871795","false"
"Udp","2","71052","92","-1","137","-1","750112000","77","9540","123.0","0.28205128205128205","false"
"Icmp","2","71052","98","-1","-1","-1","1001128000","252","24696","98.0","0.8076923076923077","false"
"Icmp","2","71052","98","-1","-1","-1","1001124000","252","24696","98.0","0.8076923076923077","false"
"Udp","2","71052","92","-1","137","-1","594785000","78","9632","123.0","0.2857142857142857","false"
"Udp","2","71052","92","-1","137","-1","155095000","79","9724","123.0","0.2893772893772894","false"
"Udp","2","71061","92","-1","137","-1","594106000","80","9816","122.0","0.2826855123674912","false"
"Icmp","2","71061","98","-1","-1","-1","1001120000","253","24794","98.0","0.7857142857142857","false"
"Icmp","2","71061","98","-1","-1","-1","1001126000","253","24794","98.0","0.7857142857142857","false"
"Udp","2","71061","92","-1","137","-1","750009000","81","9908","122.0","0.2862190812720848","false"
"Icmp","2","71061","98","-1","-1","-1","1001117000","254","24892","98.0","0.7888198757763976","false"
"Icmp","2","71061","98","-1","-1","-1","1001117000","254","24892","98.0","0.7888198757763976","false"
"Icmp","2","71061","98","-1","-1","-1","1001060000","255","24990","98.0","0.7919254658385093","false"
"Icmp","2","71061","98","-1","-1","-1","1001056000","255","24990","98.0","0.7919254658385093","false"
"Icmp","2","71061","98","-1","-1","-1","1002052000","256","25088","98.0","0.7950310559006211","false"
"Icmp","2","71062","98","-1","-1","-1","1002060000","256","25088","98.0","0.7950310559006211","false"
"Icmp","2","71062","98","-1","-1","-1","1002262000","258","25284","98.0","0.8012422360248447","false"
"Icmp","2","71062","98","-1","-1","-1","1001971000","257","25186","98.0","0.7981366459627329","false"
"Icmp","2","71062","98","-1","-1","-1","1002262000","258","25284","98.0","0.8012422360248447","false"
"Icmp","2","71062","98","-1","-1","-1","1002259000","258","25284","98.0","0.8012422360248447","false"
"Icmp","2","71062","98","-1","-1","-1","1002037000","259","25382","98.0","0.8043478260869565","false"
"Icmp","2","71062","98","-1","-1","-1","1002038000","259","25382","98.0","0.8043478260869565","false"
"Icmp","2","71062","98","-1","-1","-1","1002072000","260","25480","98.0","0.8074534161490683","false"
"Icmp","2","71062","98","-1","-1","-1","1002072000","260","25480","98.0","0.8074534161490683","false"
"Icmp","2","71062","98","-1","-1","-1","1002007000","261","25578","98.0","0.8105590062111802","false"
"Icmp","2","71062","98","-1","-1","-1","1002000000","261","25578","98.0","0.8105590062111802","false"
"Icmp","2","71062","98","-1","-1","-1","1002108000","262","25676","98.0","0.8136645962732919","false"
"Icmp","2","71062","98","-1","-1","-1","1002120000","262","25676","98.0","0.8136645962732919","false"
"Icmp","2","71071","98","-1","-1","-1","1001131000","263","25774","98.0","0.7921686746987951","false"
"Icmp","2","71071","98","-1","-1","-1","1001128000","263","25774","98.0","0.7921686746987951","false"
"Icmp","2","71071","98","-1","-1","-1","1001975000","264","25872","98.0","0.7951807228915663","false"
"Icmp","2","71071","98","-1","-1","-1","1001985000","264","25872","98.0","0.7951807228915663","false"
"Udp","2","71071","242","-1","17500","-1","30011207000","18","5256","292.0","0.05825242718446602","false"
"Udp","2","71071","242","-1","17500","-1","30011228000","54","8867","164.0","0.17475728155339806","false"
"Icmp","2","71071","98","-1","-1","-1","1002124000","265","25970","98.0","0.7981927710843374","false"
"Icmp","2","71072","98","-1","-1","-1","1002122000","265","25970","98.0","0.7981927710843374","false"
"Icmp","2","71072","98","-1","-1","-1","1001113000","266","26068","98.0","0.8012048192771084","false"
"Icmp","2","71072","98","-1","-1","-1","1001097000","266","26068","98.0","0.8012048192771084","false"
"Udp","2","71072","92","-1","137","-1","12757913000","82","10000","121.0","0.27986348122866894","false"
"Icmp","2","71072","98","-1","-1","-1","1001003000","267","26166","98.0","0.8042168674698795","false"
"Icmp","2","71072","98","-1","-1","-1","1001019000","267","26166","98.0","0.8042168674698795","false"
"Udp","2","71072","92","-1","137","-1","750122000","83","10092","121.0","0.2832764505119454","false"
"Udp","2","71072","92","-1","137","-1","750040000","84","10184","121.0","0.28668941979522183","false"
"Icmp","2","71072","98","-1","-1","-1","1001250000","268","26264","98.0","0.8072289156626506","false"
"Icmp","2","71072","98","-1","-1","-1","1001247000","268","26264","98.0","0.8072289156626506","false"
"Icmp","2","71072","98","-1","-1","-1","1000893000","269","26362","98.0","0.8102409638554217","false"
"Icmp","2","71072","98","-1","-1","-1","1000884000","269","26362","98.0","0.8102409638554217","false"
"Icmp","2","71072","98","-1","-1","-1","1001130000","270","26460","98.0","0.8132530120481928","false"
"Icmp","2","71072","98","-1","-1","-1","1001138000","270","26460","98.0","0.8132530120481928","false"
"Icmp","2","71072","98","-1","-1","-1","1002061000","271","26558","98.0","0.8162650602409639","false"
"Icmp","2","71072","98","-1","-1","-1","1002053000","271","26558","98.0","0.8162650602409639","false"
"Icmp","2","71072","98","-1","-1","-1","1000997000","272","26656","98.0","0.8192771084337349","false"
"Icmp","2","71072","98","-1","-1","-1","1001003000","272","26656","98.0","0.8192771084337349","false"
"Icmp","2","71081","98","-1","-1","-1","1001305000","273","26754","98.0","0.7982456140350878","false"
"Icmp","2","71081","98","-1","-1","-1","1001363000","273","26754","98.0","0.7982456140350878","false"
"Icmp","2","71081","98","-1","-1","-1","1001801000","274","26852","98.0","0.8011695906432749","false"
"Icmp","2","71081","98","-1","-1","-1","1001744000","274","26852","98.0","0.8011695906432749","false"
"Icmp","2","71081","98","-1","-1","-1","1001302000","275","26950","98.0","0.804093567251462","false"
"Icmp","2","71081","98","-1","-1","-1","1001308000","275","26950","98.0","0.804093567251462","false"
"Udp","2","71081","92","-1","137","-1","10529868000","55","8959","162.0","0.1724137931034483","false"
"Udp","2","71082","64","-1","5355","-1","98383453000","31","2031","65.0","0.15816326530612246","false"
"Udp","2","71082","64","-1","5355","-1","409622000","32","2095","65.0","0.16326530612244897","false"
"Udp","2","71082","92","-1","137","-1","751052000","56","9051","161.0","0.1755485893416928","false"
"Icmp","2","71082","98","-1","-1","-1","1000809000","276","27048","98.0","0.8070175438596491","false"
"Icmp","2","71082","98","-1","-1","-1","1000806000","276","27048","98.0","0.8070175438596491","false"
"Udp","2","71082","92","-1","137","-1","758501000","57","9143","160.0","0.1786833855799373","false"
"Icmp","2","71082","98","-1","-1","-1","1001126000","277","27146","98.0","0.8099415204678363","false"
"Icmp","2","71082","98","-1","-1","-1","1001120000","277","27146","98.0","0.8099415204678363","false"
"Icmp","2","71082","98","-1","-1","-1","1001117000","278","27244","98.0","0.8128654970760234","false"
"Icmp","2","71082","98","-1","-1","-1","1001127000","278","27244","98.0","0.8128654970760234","false"
"Icmp","2","71082","98","-1","-1","-1","1000997000","279","27342","98.0","0.8157894736842105","false"
"Icmp","2","71082","98","-1","-1","-1","1000990000","279","27342","98.0","0.8157894736842105","false"
"Icmp","2","71082","98","-1","-1","-1","1001989000","280","27440","98.0","0.8187134502923976","false"
"Icmp","2","71082","98","-1","-1","-1","1001982000","280","27440","98.0","0.8187134502923976","false"
"Icmp","2","71082","98","-1","-1","-1","1002264000","281","27538","98.0","0.8216374269005848","false"
"Icmp","2","71082","98","-1","-1","-1","1002274000","281","27538","98.0","0.8216374269005848","false"
"Icmp","2","71082","98","-1","-1","-1","1002001000","282","27636","98.0","0.8245614035087719","false"
"Icmp","2","71082","98","-1","-1","-1","1002090000","282","27636","98.0","0.8245614035087719","false"
"Icmp","2","71091","98","-1","-1","-1","1002093000","283","27734","98.0","0.8039772727272727","false"
"Icmp","2","71091","98","-1","-1","-1","1001994000","283","27734","98.0","0.8039772727272727","false"
"Icmp","2","71091","98","-1","-1","-1","1001244000","284","27832","98.0","0.8068181818181818","false"
"Icmp","2","71091","98","-1","-1","-1","1001251000","284","27832","98.0","0.8068181818181818","false"
"Icmp","2","71091","98","-1","-1","-1","1000870000","285","27930","98.0","0.8096590909090909","false"
"Icmp","2","71091","98","-1","-1","-1","1000860000","285","27930","98.0","0.8096590909090909","false"
"Icmp","2","71092","98","-1","-1","-1","1001132000","286","28028","98.0","0.8125","false"
"Icmp","2","71092","98","-1","-1","-1","1001134000","286","28028","98.0","0.8125","false"
"Icmp","2","71092","98","-1","-1","-1","1001163000","288","28224","98.0","0.8181818181818182","false"
"Icmp","2","71092","98","-1","-1","-1","1002126000","287","28126","98.0","0.8153409090909091","false"
"Icmp","2","71092","98","-1","-1","-1","1001163000","288","28224","98.0","0.8181818181818182","false"
"Icmp","2","71092","98","-1","-1","-1","1001164000","288","28224","98.0","0.8181818181818182","false"
"Icmp","2","71092","98","-1","-1","-1","1001930000","289","28322","98.0","0.8210227272727273","false"
"Icmp","2","71092","98","-1","-1","-1","1001940000","289","28322","98.0","0.8210227272727273","false"
"Udp","2","71092","92","-1","137","-1","21843696000","85","10276","120.0","0.2715654952076677","false"
"Icmp","2","71092","98","-1","-1","-1","1001995000","290","28420","98.0","0.8238636363636364","false"
"Icmp","2","71092","98","-1","-1","-1","1001983000","290","28420","98.0","0.8238636363636364","false"
"Udp","2","71092","92","-1","137","-1","749832000","86","10368","120.0","0.2747603833865815","false"
"Icmp","2","71092","98","-1","-1","-1","1001109000","291","28518","98.0","0.8267045454545454","false"
"Icmp","2","71092","98","-1","-1","-1","1001110000","291","28518","98.0","0.8267045454545454","false"
"Udp","2","71092","92","-1","137","-1","750283000","87","10460","120.0","0.2779552715654952","false"
"Icmp","2","71092","98","-1","-1","-1","1002011000","292","28616","98.0","0.8295454545454546","false"
"Icmp","2","71092","98","-1","-1","-1","1002011000","292","28616","98.0","0.8295454545454546","false"
"Icmp","2","71101","98","-1","-1","-1","1000946000","293","28714","98.0","0.8093922651933702","false"
"Icmp","2","71101","98","-1","-1","-1","1000933000","293","28714","98.0","0.8093922651933702","false"
"Icmp","2","71101","98","-1","-1","-1","1001794000","294","28812","98.0","0.8121546961325967","false"
"Icmp","2","71101","98","-1","-1","-1","1001819000","294","28812","98.0","0.8121546961325967","false"
"Udp","2","71101","242","-1","17500","-1","30011637000","19","5498","289.0","0.05604719764011799","false"
"Udp","2","71101","242","-1","17500","-1","17972387000","58","9385","161.0","0.1710914454277286","false"
"Icmp","2","71101","98","-1","-1","-1","1001679000","295","28910","98.0","0.8149171270718232","false"
"Icmp","2","71101","98","-1","-1","-1","1001686000","295","28910","98.0","0.8149171270718232","false"
"Icmp","2","71102","98","-1","-1","-1","1001947000","296","29008","98.0","0.8176795580110497","false"
"Icmp","2","71102","98","-1","-1","-1","1001929000","296","29008","98.0","0.8176795580110497","false"
"Icmp","2","71102","98","-1","-1","-1","1003015000","298","29204","98.0","0.8232044198895028","false"
"Icmp","2","71102","98","-1","-1","-1","1002076000","297","29106","98.0","0.8204419889502762","false"
"Icmp","2","71102","98","-1","-1","-1","1003015000","298","29204","98.0","0.8232044198895028","false"
"Icmp","2","71102","98","-1","-1","-1","1003034000","298","29204","98.0","0.8232044198895028","false"
"Icmp","2","71102","98","-1","-1","-1","1001108000","299","29302","98.0","0.8259668508287292","false"
"Icmp","2","71102","98","-1","-1","-1","1001102000","299","29302","98.0","0.8259668508287292","false"
"Icmp","2","71102","98","-1","-1","-1","1002115000","300","29400","98.0","0.8287292817679558","false"
"Icmp","2","71102","98","-1","-1","-1","1002109000","300","29400","98.0","0.8287292817679558","false"
"Icmp","2","71102","98","-1","-1","-1","1001110000","301","29498","98.0","0.8314917127071824","false"
"Icmp","2","71102","98","-1","-1","-1","1001111000","301","29498","98.0","0.8314917127071824","false"
"Icmp","2","71102","98","-1","-1","-1","1001999000","302","29596","98.0","0.8342541436464088","false"
"Icmp","2","71102","98","-1","-1","-1","1002006000","302","29596","98.0","0.8342541436464088","false"
"Icmp","2","71111","98","-1","-1","-1","1001026000","303","29694","98.0","0.8145161290322581","false"
"Icmp","2","71111","98","-1","-1","-1","1001033000","303","29694","98.0","0.8145161290322581","false"
"Icmp","2","71111","98","-1","-1","-1","1002092000","304","29792","98.0","0.8172043010752689","false"
